ad_id,reporting_start,reporting_end,interest1,interest2,interest3,campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,total_conversion,approved_conversion,cr,ctr,cpc
1121108,2017-08-26,2017-08-26,16,20,18,1178,144533,30-34,M,16,984521,95.0,163.8999972,26,14,2.640878152929191e-05,9.64936248185666e-05,1.7252631284210527
1121110,2017-08-26,2017-08-26,18,20,22,1178,144534,30-34,M,18,880814,123.0,210.3600006,6,2,6.8118808284155335e-06,0.00013964355698251843,1.7102439073170732
1121111,2017-08-26,2017-08-26,18,19,21,1178,144534,30-34,M,18,182452,20.0,35.73000026,4,1,2.1923574419573366e-05,0.00010961787209786684,1.786500013
1121113,2017-08-27,2017-08-27,18,24,24,1178,144534,30-34,M,18,894911,120.0,215.8399994,7,4,7.822006881131196e-06,0.00013409154653367766,1.7986666616666667
1121114,2017-08-27,2017-08-27,18,23,23,1178,144534,30-34,M,18,31349,2.0,3.800000072,1,0,3.1898944144948805e-05,6.379788828989761e-05,1.900000036
1121115,2017-08-26,2017-08-26,19,21,21,1178,144535,30-34,M,19,410310,55.0,96.80000055,3,0,7.311544929443591e-06,0.0001340449903731325,1.76000001
1121116,2017-08-26,2017-08-26,19,20,24,1178,144535,30-34,M,19,572450,89.0,157.329998,7,4,1.2228142195824963e-05,0.00015547209363263168,1.7677527865168539
1121117,2017-08-26,2017-08-26,19,24,25,1178,144535,30-34,M,19,98759,15.0,26.56999946,1,1,1.012565943357061e-05,0.00015188489150355918,1.7713332973333331
1121119,2017-08-25,2017-08-25,19,21,22,1178,144535,30-34,M,19,345371,54.0,93.08999991,7,3,2.0268059564931624e-05,0.00015635360235804395,1.7238888872222222
1121121,2017-08-25,2017-08-25,20,22,25,1178,144536,30-34,M,20,323899,46.0,78.9200002,5,1,1.54369108888882e-05,0.00014201958017777148,1.7156521782608696
1121122,2017-08-25,2017-08-25,20,21,25,1178,144536,30-34,M,20,399199,58.0,103.1500002,3,0,7.515048885393e-06,0.000145290945117598,1.7784482793103447
1121123,2017-08-25,2017-08-25,20,24,22,1178,144536,30-34,M,20,171202,22.0,36.53000021,3,1,1.7523159776170838e-05,0.0001285031716919195,1.6604545549999998
1121124,2017-08-26,2017-08-26,20,26,24,1178,144536,30-34,M,20,128386,15.0,28.85000002,2,1,1.5578022525820573e-05,0.00011683516894365429,1.9233333346666666
1121125,2017-08-26,2017-08-26,20,26,24,1178,144536,30-34,M,20,1034284,152.0,257.7099986,20,9,1.9337048624942473e-05,0.0001469615695495628,1.6954605171052632
1121126,2017-08-26,2017-08-26,20,21,24,1178,144536,30-34,M,20,45923,5.0,7.220000148,2,0,4.3551161727239074e-05,0.00010887790431809768,1.4440000296
1121127,2017-08-26,2017-08-26,21,23,22,1178,144537,30-34,M,21,40873,4.0,7.899999976,2,1,4.8932057837692364e-05,9.786411567538473e-05,1.974999994
1121128,2017-08-26,2017-08-26,21,26,22,1178,144537,30-34,M,21,286553,34.0,62.06000042,2,1,6.9795116435702995e-06,0.00011865169794069509,1.82529413
1121129,2017-08-28,2017-08-28,21,25,25,1178,144537,30-34,M,21,20618,1.0,2.099999905,2,1,9.700261907071492e-05,4.850130953535746e-05,2.099999905
1121131,2017-08-28,2017-08-28,21,27,25,1178,144537,30-34,M,21,83591,7.0,14.14000046,2,2,2.3926020743859986e-05,8.374107260350995e-05,2.0200000657142856
1121132,2017-08-21,2017-08-21,21,23,27,1178,144537,30-34,M,21,114923,12.0,23.73000026,4,2,3.480591352470785e-05,0.00010441774057412354,1.9775000216666667
1121133,2017-08-21,2017-08-21,22,25,23,1178,144538,30-34,M,22,25002,1.0,1.710000038,1,0,3.999680025597952e-05,3.999680025597952e-05,1.710000038
1121134,2017-08-21,2017-08-21,22,27,28,1178,144538,30-34,M,22,68905,5.0,9.440000057,1,0,1.4512734924896597e-05,7.256367462448299e-05,1.8880000114000002
1121136,2017-08-21,2017-08-21,22,26,26,1178,144538,30-34,M,22,169588,16.0,27.79999924,1,0,5.89664363044555e-06,9.43462980871288e-05,1.7374999525
1121138,2017-08-21,2017-08-21,22,26,24,1178,144538,30-34,M,22,328991,35.0,67.65000057,5,2,1.5197984139383753e-05,0.00010638588897568627,1.9328571591428572
1121141,2017-08-21,2017-08-21,23,29,27,1178,144539,30-34,M,23,23198,2.0,2.980000019,1,0,4.3107164410725064e-05,8.621432882145013e-05,1.4900000095
1121142,2017-08-21,2017-08-21,23,24,27,1178,144539,30-34,M,23,26890,2.0,3.24000001,1,0,3.7188545927854223e-05,7.437709185570845e-05,1.620000005
1121143,2017-08-21,2017-08-21,23,28,27,1178,144539,30-34,M,23,221695,31.0,52.26000011,5,2,2.255350819820023e-05,0.00013983175082884144,1.6858064551612904
1121152,2017-08-20,2017-08-20,24,29,28,1178,144541,30-34,M,24,88443,7.0,13.0400002,1,1,1.1306717320760264e-05,7.914702124532185e-05,1.8628571714285713
1121153,2017-08-20,2017-08-20,24,27,30,1178,144541,30-34,M,24,187856,23.0,38.38999975,5,1,2.661613150498254e-05,0.00012243420492291968,1.6691304239130436
1121164,2017-08-19,2017-08-19,25,31,30,1178,144545,30-34,M,25,570699,80.0,138.7699997,9,2,1.577013451924745e-05,0.00014017897350442177,1.73462499625
1121167,2017-08-19,2017-08-19,25,29,31,1178,144545,30-34,M,25,1063508,145.0,260.3800013,23,7,2.162654159630205e-05,0.00013634124049842597,1.7957241468965517
1121168,2017-08-19,2017-08-19,25,27,28,1178,144545,30-34,M,25,50523,6.0,8.549999952,1,0,1.9792965580032857e-05,0.00011875779348019714,1.424999992
1121172,2017-08-20,2017-08-20,26,30,28,1178,144547,30-34,M,26,87935,9.0,15.63000023,1,0,1.1372036163074999e-05,0.00010234832546767499,1.7366666922222223
1121173,2017-08-20,2017-08-20,26,31,32,1178,144547,30-34,M,26,278225,33.0,60.19999957,3,0,1.0782639949681014e-05,0.00011860903944649115,1.8242424112121214
1121175,2017-08-20,2017-08-20,26,28,29,1178,144547,30-34,M,26,209461,20.0,34.19000006,1,0,4.774158435221831e-06,9.548316870443663e-05,1.709500003
1121177,2017-08-20,2017-08-20,26,28,29,1178,144547,30-34,M,26,26316,2.0,3.24000001,3,0,0.00011399908800729594,7.599939200486396e-05,1.620000005
1121181,2017-08-20,2017-08-20,27,32,29,1178,144549,30-34,M,27,41030,3.0,5.140000105,2,1,4.874482086278333e-05,7.3117231294175e-05,1.7133333683333334
1121182,2017-08-20,2017-08-20,27,28,33,1178,144549,30-34,M,27,876671,120.0,216.5599982,22,4,2.509493299082552e-05,0.0001368814526772301,1.8046666516666667
1121183,2017-08-21,2017-08-21,27,32,29,1178,144549,30-34,M,27,399392,53.0,93.07000041,5,0,1.2519028923964427e-05,0.00013270170659402292,1.7560377435849057
1121184,2017-08-22,2017-08-22,27,31,29,1178,144549,30-34,M,27,283858,30.0,56.05999923,1,0,3.522888204665713e-06,0.00010568664613997139,1.8686666410000001
1121185,2017-08-23,2017-08-23,27,28,29,1178,144549,30-34,M,27,260699,31.0,54.09999871,5,2,1.9179206671295248e-05,0.00011891108136203054,1.7451612487096775
1121193,2017-08-23,2017-08-23,28,34,29,1178,144552,30-34,M,28,57781,5.0,7.800000072,2,1,3.461345424966685e-05,8.653363562416712e-05,1.5600000144
1121195,2017-08-23,2017-08-23,28,34,33,1178,144552,30-34,M,28,38757,3.0,5.220000029,1,0,2.5801790644270712e-05,7.740537193281214e-05,1.7400000096666668
1121196,2017-08-23,2017-08-23,28,29,29,1178,144552,30-34,M,28,1392288,206.0,358.5500029,31,7,2.2265508285642052e-05,0.00014795789376910524,1.740533994660194
1121197,2017-08-23,2017-08-23,28,30,32,1178,144552,30-34,M,28,1109387,159.0,280.9899995,13,2,1.17181831047236e-05,0.00014332239335777326,1.7672327012578617
1121202,2017-08-28,2017-08-28,29,32,34,1178,144554,30-34,M,29,581281,65.0,115.1200008,10,5,1.720338356147887e-05,0.00011182199314961266,1.7710769353846154
1121203,2017-08-23,2017-08-23,29,35,33,1178,144554,30-34,M,29,1048861,128.0,219.770002,22,8,2.097513397866829e-05,0.0001220371431486155,1.716953140625
1121205,2017-08-23,2017-08-23,29,32,30,1178,144554,30-34,M,29,297452,30.0,52.01999986,4,1,1.344754783965144e-05,0.00010085660879738579,1.7339999953333334
1121206,2017-08-23,2017-08-23,29,34,31,1178,144554,30-34,M,29,227925,22.0,35.30999994,22,12,9.652297905012614e-05,9.652297905012614e-05,1.6049999972727271
1121207,2017-08-23,2017-08-23,29,34,31,1178,144554,30-34,M,29,374175,38.0,63.32000101,8,3,2.1380370147658182e-05,0.00010155675820137636,1.6663158160526315
1121211,2017-08-23,2017-08-23,30,32,31,1178,144556,30-34,M,30,223586,32.0,54.24000037,1,0,4.472551948690884e-06,0.0001431216623581083,1.6950000115625
1121213,2017-08-22,2017-08-22,30,31,35,1178,144556,30-34,M,30,283170,39.0,65.22999996,2,1,7.0628950806935765e-06,0.00013772645407352473,1.6725641015384616
1121215,2017-08-22,2017-08-22,30,31,34,1178,144556,30-34,M,30,41636,3.0,4.210000038,1,0,2.4017677010279567e-05,7.20530310308387e-05,1.4033333460000001
1121216,2017-08-22,2017-08-22,30,32,34,1178,144556,30-34,M,30,198658,30.0,48.60999978,8,1,4.027021313010299e-05,0.0001510132992378862,1.6203333260000001
1121220,2017-08-22,2017-08-22,31,37,35,1178,144558,30-34,M,31,100596,10.0,13.91999972,4,2,3.9763012445822895e-05,9.940753111455723e-05,1.391999972
1121223,2017-08-22,2017-08-22,31,37,35,1178,144558,30-34,M,31,64020,5.0,11.0599997,1,0,1.562011871290222e-05,7.810059356451109e-05,2.21199994
1121224,2017-08-23,2017-08-23,31,32,33,1178,144558,30-34,M,31,14289,1.0,0.0,1,0,6.998390370214851e-05,6.998390370214851e-05,0.0
1121229,2017-08-22,2017-08-22,32,36,37,1178,144561,30-34,M,32,404866,43.0,87.42000079,4,0,9.879812085974125e-06,0.00010620797992422184,2.033023274186047
1121231,2017-08-22,2017-08-22,32,36,35,1178,144561,30-34,M,32,22256,1.0,1.659999967,1,1,4.4931703810208485e-05,4.4931703810208485e-05,1.659999967
1121233,2017-08-22,2017-08-22,32,34,36,1178,144561,30-34,M,32,57690,4.0,6.74000001,1,0,1.7334026694401108e-05,6.933610677760443e-05,1.6850000025
1121241,2017-08-27,2017-08-27,36,40,37,1178,144562,30-34,M,36,24952,5.0,8.220000267,3,2,0.00012023084321898044,0.00020038473869830073,1.6440000533999999
1121242,2017-08-27,2017-08-27,36,37,39,1178,144562,30-34,M,36,38900,3.0,5.580000043,1,0,2.570694087403599e-05,7.712082262210797e-05,1.8600000143333333
1121243,2017-08-22,2017-08-22,36,42,42,1178,144562,30-34,M,36,53520,6.0,9.2299999,1,1,1.868460388639761e-05,0.00011210762331838565,1.5383333166666666
1121244,2017-08-22,2017-08-22,36,41,41,1178,144562,30-34,M,36,181683,20.0,34.22999972,2,1,1.1008184585239126e-05,0.00011008184585239125,1.7114999860000002
1121245,2017-08-22,2017-08-22,36,37,40,1178,144562,30-34,M,36,29185,2.0,3.149999976,1,0,3.42641768031523e-05,6.85283536063046e-05,1.574999988
1121246,2017-08-22,2017-08-22,36,41,38,1178,144562,30-34,M,36,105047,13.0,20.2099994,3,1,2.8558645177872763e-05,0.0001237541291041153,1.5546153384615384
1121250,2017-08-22,2017-08-22,63,67,64,1178,144565,30-34,M,63,287976,31.0,59.43999982,3,2,1.0417534794566213e-05,0.00010764785954385087,1.917419349032258
1121251,2017-08-23,2017-08-23,63,65,69,1178,144565,30-34,M,63,212175,22.0,38.58999968,2,1,9.426181218333922e-06,0.00010368799340167315,1.7540908945454545
1121252,2017-08-23,2017-08-23,63,69,67,1178,144565,30-34,M,63,11139,1.0,0.0,1,1,8.977466558937069e-05,8.977466558937069e-05,0.0
1121254,2017-08-22,2017-08-22,63,64,65,1178,144565,30-34,M,63,124005,11.0,21.84999979,4,1,3.2256763840167736e-05,8.870610056046127e-05,1.986363617272727
1121255,2017-08-22,2017-08-22,63,64,67,1178,144565,30-34,M,63,20423,1.0,1.960000038,1,0,4.896440287910689e-05,4.896440287910689e-05,1.960000038
1121261,2017-08-22,2017-08-22,64,67,65,1178,144567,30-34,M,64,103001,14.0,22.32000005,1,0,9.70864360540189e-06,0.00013592101047562644,1.594285717857143
1121262,2017-08-30,2017-08-30,64,66,67,1178,144567,30-34,M,64,447420,66.0,110.2399991,7,2,1.564525501765679e-05,0.00014751240445219258,1.6703030166666668
1121263,2017-08-30,2017-08-30,64,66,69,1178,144567,30-34,M,64,156101,19.0,29.75000048,2,2,1.2812217730828118e-05,0.00012171606844286712,1.5657894989473684
1121264,2017-08-30,2017-08-30,64,70,67,1178,144567,30-34,M,64,93015,12.0,18.47000015,1,0,1.0750954147180562e-05,0.00012901144976616675,1.5391666791666667
1121265,2017-08-22,2017-08-22,65,70,68,1178,144568,30-34,M,65,145398,23.0,36.24000025,1,0,6.877673695649183e-06,0.00015818649499993123,1.5756521847826088
1121269,2017-08-22,2017-08-22,65,67,67,1178,144568,30-34,M,65,296413,50.0,76.43999958,3,1,1.0121013585773904e-05,0.0001686835597628984,1.5287999916000001
1121273,2017-08-22,2017-08-22,2,4,4,1178,144569,30-34,M,2,9370,1.0,0.0,1,1,0.00010672358591248666,0.00010672358591248666,0.0
1121274,2017-08-22,2017-08-22,2,4,7,1178,144569,30-34,M,2,63785,7.0,11.80000019,6,2,9.406600297875676e-05,0.00010974367014188289,1.685714312857143
1121275,2017-08-22,2017-08-22,2,8,3,1178,144569,30-34,M,2,118522,14.0,26.81999981,2,1,1.687450431143585e-05,0.00011812153018005096,1.915714272142857
1121276,2017-08-22,2017-08-22,2,5,5,1178,144569,30-34,M,2,240123,38.0,65.67000115,5,4,2.082266171920224e-05,0.00015825222906593704,1.728157925
1121277,2017-08-23,2017-08-23,7,9,13,1178,144570,30-34,M,7,169108,20.0,32.24000025,2,1,1.1826761596139745e-05,0.00011826761596139745,1.6120000125
1121278,2017-08-23,2017-08-23,7,13,10,1178,144570,30-34,M,7,1044442,142.0,245.5999999,22,8,2.1063879085674455e-05,0.00013595776500753513,1.729577464084507
1121279,2017-08-24,2017-08-24,7,10,13,1178,144570,30-34,M,7,93891,11.0,17.6400001,5,3,5.325324045968197e-05,0.00011715712901130034,1.6036363727272729
1121282,2017-08-24,2017-08-24,7,11,10,1178,144570,30-34,M,7,185823,25.0,38.54999936,4,1,2.1525860630815347e-05,0.0001345366289425959,1.5419999744000001
1121284,2017-08-24,2017-08-24,66,68,70,1178,144571,30-34,M,66,175631,23.0,40.75999951,1,0,5.693755658169686e-06,0.00013095638013790276,1.7721738917391305
1121285,2017-08-24,2017-08-24,66,68,70,1178,144571,30-34,M,66,37187,4.0,6.370000005,1,0,2.6891117863769597e-05,0.00010756447145507839,1.59250000125
1121286,2017-08-24,2017-08-24,66,67,69,1178,144571,30-34,M,66,10991,1.0,0.0,1,0,9.09835319807115e-05,9.09835319807115e-05,0.0
1121287,2017-08-24,2017-08-24,66,69,69,1178,144571,30-34,M,66,344618,51.0,89.76000047,3,1,8.705291075915941e-06,0.00014798994829057102,1.7600000092156862
1121289,2017-08-24,2017-08-24,10,14,13,1178,144572,35-39,M,10,98066,9.0,16.1500001,1,0,1.0197214121102114e-05,9.177492708991904e-05,1.7944444555555554
1121290,2017-08-24,2017-08-24,10,13,12,1178,144572,35-39,M,10,770749,100.0,189.1299984,13,3,1.686671017412932e-05,0.0001297439244163794,1.891299984
1121291,2017-08-24,2017-08-24,10,16,14,1178,144572,35-39,M,10,52553,5.0,8.529999852,1,0,1.9028409415256978e-05,9.514204707628489e-05,1.7059999704
1121292,2017-08-23,2017-08-23,10,15,16,1178,144572,35-39,M,10,362296,39.0,67.77000129,7,3,1.9321218009583324e-05,0.0001076467860533928,1.7376923407692306
1121293,2017-08-23,2017-08-23,10,16,13,1178,144572,35-39,M,10,427729,50.0,96.8999989,4,1,9.35171568913962e-06,0.00011689644611424524,1.937999978
1121296,2017-08-23,2017-08-23,15,17,19,1178,144573,35-39,M,15,180351,21.0,37.13000011,1,1,5.544743306108644e-06,0.00011643960942828152,1.7680952433333332
1121297,2017-08-23,2017-08-23,15,16,16,1178,144573,35-39,M,15,187329,29.0,53.15999961,2,1,1.0676403546701258e-05,0.00015480785142716824,1.8331034348275863
1121300,2017-08-23,2017-08-23,15,16,17,1178,144573,35-39,M,15,782894,118.0,192.9299995,5,2,6.386560632729335e-06,0.0001507228309324123,1.634999995762712
1121302,2017-08-23,2017-08-23,16,17,22,1178,144574,35-39,M,16,1206533,128.0,236.1199988,17,6,1.4089958583809975e-05,0.00010608909992515746,1.844687490625
1121303,2017-08-23,2017-08-23,16,19,21,1178,144574,35-39,M,16,84494,7.0,12.57000017,2,0,2.3670319786020308e-05,8.284611925107108e-05,1.79571431
1121304,2017-08-23,2017-08-23,16,17,20,1178,144574,35-39,M,16,94257,7.0,12.5800004,1,1,1.0609291617598694e-05,7.426504132319085e-05,1.7971429142857143
1121309,2017-08-23,2017-08-23,18,24,20,1178,144575,35-39,M,18,131060,16.0,28.04999959,2,1,1.5260186174271325e-05,0.0001220814893941706,1.753124974375
1121310,2017-08-23,2017-08-23,18,21,19,1178,144575,35-39,M,18,341603,50.0,83.48000121,4,2,1.1709499038357392e-05,0.0001463687379794674,1.6696000242
1121311,2017-08-30,2017-08-30,18,20,24,1178,144575,35-39,M,18,140749,19.0,30.4799999,1,1,7.104846215603663e-06,0.0001349920780964696,1.6042105210526316
1121312,2017-08-30,2017-08-30,18,19,21,1178,144575,35-39,M,18,102525,13.0,20.29999983,2,1,1.950743721043648e-05,0.00012679834186783711,1.5615384484615384
1121316,2017-08-28,2017-08-28,19,23,23,1178,144576,35-39,M,19,447952,68.0,131.5799983,8,1,1.7859056327463655e-05,0.0001518019787834411,1.934999975
1121317,2017-08-28,2017-08-28,19,25,23,1178,144576,35-39,M,19,76355,9.0,14.62999988,2,0,2.6193438543644817e-05,0.00011787047344640168,1.625555542222222
1121319,2017-08-28,2017-08-28,20,26,26,1178,144577,35-39,M,20,256598,38.0,64.46999931,6,1,2.338287905595523e-05,0.0001480915673543831,1.6965789292105264
1121321,2017-08-28,2017-08-28,20,21,21,1178,144577,35-39,M,20,127476,21.0,30.15000057,3,2,2.3533841664313284e-05,0.000164736891650193,1.4357143128571428
1121322,2017-08-28,2017-08-28,20,22,24,1178,144577,35-39,M,20,237603,37.0,62.25000024,5,2,2.1043505342946008e-05,0.00015572193953780045,1.682432438918919
1121327,2017-08-28,2017-08-28,21,22,22,1178,144578,35-39,M,21,271091,42.0,78.03999984,3,1,1.1066394679277438e-05,0.00015492952550988414,1.8580952342857142
1121330,2017-08-28,2017-08-28,21,23,22,1178,144578,35-39,M,21,21743,2.0,3.400000095,1,0,4.599181345720462e-05,9.198362691440924e-05,1.7000000475
1121333,2017-08-28,2017-08-28,22,25,25,1178,144579,35-39,M,22,88970,10.0,14.8300004,2,0,2.2479487467685737e-05,0.00011239743733842868,1.4830000399999999
1121334,2017-08-28,2017-08-28,22,24,26,1178,144579,35-39,M,22,108362,13.0,22.42999983,1,1,9.228327273398423e-06,0.00011996825455417951,1.7253846023076922
1121335,2017-08-28,2017-08-28,22,25,23,1178,144579,35-39,M,22,188596,27.0,44.14000034,3,0,1.5907018176419437e-05,0.00014316316358777492,1.6348148274074075
1121336,2017-08-27,2017-08-27,22,24,24,1178,144579,35-39,M,22,275080,43.0,69.65999997,4,3,1.4541224371092046e-05,0.0001563181619892395,1.6199999993023255
1121337,2017-08-27,2017-08-27,23,28,28,1178,144580,35-39,M,23,64647,10.0,16.26999998,1,0,1.5468621900474885e-05,0.00015468621900474887,1.626999998
1121338,2017-08-27,2017-08-27,23,27,24,1178,144580,35-39,M,23,31265,4.0,5.789999902,1,0,3.1984647369262754e-05,0.00012793858947705101,1.4474999755
1121340,2017-08-27,2017-08-27,23,27,28,1178,144580,35-39,M,23,140147,24.0,42.08000016,2,0,1.4270730019194132e-05,0.00017124876023032957,1.75333334
1121341,2017-08-27,2017-08-27,23,26,27,1178,144580,35-39,M,23,223120,40.0,67.66999984,1,0,4.481893151667264e-06,0.00017927572606669058,1.691749996
1121342,2017-08-28,2017-08-28,23,29,27,1178,144580,35-39,M,23,104869,18.0,34.07000089,1,0,9.535706452812557e-06,0.00017164271615062603,1.8927778272222224
1121344,2017-08-28,2017-08-28,24,27,27,1178,144581,35-39,M,24,165177,23.0,41.71999967,4,1,2.4216446599708193e-05,0.0001392445679483221,1.8139130291304348
1121345,2017-08-27,2017-08-27,24,29,29,1178,144581,35-39,M,24,84194,11.0,19.56999981,1,0,1.1877330926194266e-05,0.0001306506401881369,1.7790908918181818
1121347,2017-08-27,2017-08-27,24,25,28,1178,144581,35-39,M,24,220581,31.0,57.37,1,1,4.533482031543968e-06,0.00014053794297786302,1.8506451612903225
1121350,2017-08-29,2017-08-29,25,27,31,1178,144582,35-39,M,25,75804,10.0,17.36999965,2,1,2.63838319877579e-05,0.00013191915993878952,1.736999965
1121352,2017-08-29,2017-08-29,25,30,29,1178,144582,35-39,M,25,368986,59.0,100.289999,0,0,0.0,0.0001598976654940838,1.6998304915254236
1121353,2017-08-30,2017-08-30,25,30,27,1178,144582,35-39,M,25,28194,3.0,3.709999919,2,0,7.093707881109456e-05,0.00010640561821664184,1.2366666396666666
1121355,2017-08-29,2017-08-29,26,29,27,1178,144583,35-39,M,26,99961,14.0,23.2099998,1,0,1.0003901521593421e-05,0.0001400546213023079,1.6578571285714285
1121359,2017-08-29,2017-08-29,26,28,27,1178,144583,35-39,M,26,7573,1.0,0.0,1,0,0.00013204806549584047,0.00013204806549584047,0.0
1121361,2017-08-30,2017-08-30,27,28,33,1178,144584,35-39,M,27,685781,103.0,177.8899992,10,1,1.4581914634555346e-05,0.00015019372073592007,1.7270873708737864
1121364,2017-08-30,2017-08-30,27,30,28,1178,144584,35-39,M,27,274222,43.0,66.7700001,2,1,7.293360853614954e-06,0.0001568072583527215,1.5527907
1121365,2017-08-30,2017-08-30,27,33,31,1178,144584,35-39,M,27,110503,25.0,32.67999995,4,0,3.61981122684452e-05,0.0002262382016777825,1.3071999980000002
1121367,2017-08-30,2017-08-30,28,31,29,1178,144585,35-39,M,28,1447755,233.0,420.5799983,11,8,7.597970651111549e-06,0.00016093883288263554,1.805064370386266
1121368,2017-08-30,2017-08-30,28,33,31,1178,144585,35-39,M,28,358987,52.0,87.55000067,1,0,2.785616192229802e-06,0.00014485204199594972,1.6836538590384615
1121369,2017-08-30,2017-08-30,28,33,31,1178,144585,35-39,M,28,826205,125.0,232.3700008,5,1,6.051766813321149e-06,0.00015129417033302872,1.8589600064
1121370,2017-08-29,2017-08-29,28,33,32,1178,144585,35-39,M,28,550954,84.0,150.1400012,3,0,5.445100679911572e-06,0.000152462819037524,1.7873809666666667
1121372,2017-08-29,2017-08-29,28,34,34,1178,144585,35-39,M,28,378350,55.0,96.48000073,4,0,1.0572221488040175e-05,0.0001453680454605524,1.7541818314545454
1121373,2017-08-29,2017-08-29,29,32,33,1178,144586,35-39,M,29,492784,56.0,95.5100013,7,4,1.4205006656060262e-05,0.0001136400532484821,1.7055357375
1121374,2017-08-29,2017-08-29,29,34,35,1178,144586,35-39,M,29,327158,43.0,72.3100003,6,2,1.8339762438943874e-05,0.00013143496414576444,1.6816279139534884
1121375,2017-08-29,2017-08-29,29,31,35,1178,144586,35-39,M,29,9921,1.0,0.0,1,0,0.00010079629069650237,0.00010079629069650237,0.0
1121377,2017-08-29,2017-08-29,29,34,30,1178,144586,35-39,M,29,59390,5.0,9.209999919,5,3,8.418925745074928e-05,8.418925745074928e-05,1.8419999837999999
1121378,2017-08-29,2017-08-29,29,33,33,1178,144586,35-39,M,29,1040330,147.0,254.2500038,13,2,1.2496034911999077e-05,0.0001413013178510665,1.729591862585034
1121379,2017-08-29,2017-08-29,30,31,35,1178,144587,35-39,M,30,49422,6.0,11.17000031,1,0,2.0233903929424145e-05,0.00012140342357654485,1.8616667183333335
1121380,2017-08-29,2017-08-29,30,35,32,1178,144587,35-39,M,30,131091,18.0,34.23000026,3,1,2.288486623795684e-05,0.00013730919742774102,1.901666681111111
1121381,2017-08-29,2017-08-29,30,31,36,1178,144587,35-39,M,30,95691,15.0,25.26000011,1,1,1.0450303581319037e-05,0.00015675455371978557,1.6840000073333334
1121390,2017-08-29,2017-08-29,31,32,36,1178,144588,35-39,M,31,15513,1.0,1.289999962,1,0,6.44620640752917e-05,6.44620640752917e-05,1.289999962
1121391,2017-08-20,2017-08-20,32,33,33,1178,144589,35-39,M,32,382537,63.0,113.9900012,4,3,1.0456504860967698e-05,0.00016468995156024123,1.8093650984126983
1121394,2017-08-20,2017-08-20,32,37,33,1178,144589,35-39,M,32,461356,64.0,121.0999982,6,3,1.3005141365886646e-05,0.0001387215079027909,1.892187471875
1121395,2017-08-23,2017-08-23,32,38,34,1178,144589,35-39,M,32,392541,53.0,98.70000017,3,2,7.64251377563108e-06,0.00013501774336948242,1.8622641541509433
1121398,2017-08-23,2017-08-23,36,39,38,1178,144590,35-39,M,36,35088,5.0,8.800000072,1,1,2.8499772001823985e-05,0.00014249886000911993,1.7600000143999999
1121400,2017-08-23,2017-08-23,36,38,41,1178,144590,35-39,M,36,53933,6.0,9.929999948,3,1,5.5624571227263456e-05,0.00011124914245452691,1.6549999913333335
1121403,2017-08-24,2017-08-24,63,65,68,1178,144591,35-39,M,63,228861,33.0,53.38999939,4,2,1.7477857738976934e-05,0.0001441923263465597,1.6178787693939394
1121405,2017-08-24,2017-08-24,63,66,69,1178,144591,35-39,M,63,20959,2.0,3.769999981,1,1,4.771220000954244e-05,9.542440001908489e-05,1.8849999905
1121410,2017-08-24,2017-08-24,64,68,70,1178,144592,35-39,M,64,24992,2.0,3.190000057,1,0,4.001280409731114e-05,8.002560819462228e-05,1.5950000285
1121411,2017-08-24,2017-08-24,64,70,65,1178,144592,35-39,M,64,100351,15.0,24.17999995,2,1,1.993004554015406e-05,0.00014947534155115546,1.6119999966666667
1121412,2017-08-24,2017-08-24,64,68,70,1178,144592,35-39,M,64,292448,43.0,76.89999968,2,1,6.8388226282963124e-06,0.00014703468650837073,1.7883720855813952
1121413,2017-08-23,2017-08-23,64,67,69,1178,144592,35-39,M,64,65060,7.0,14.5200001,1,1,1.537042729787888e-05,0.00010759299108515216,2.0742857285714287
1121414,2017-08-23,2017-08-23,64,70,66,1178,144592,35-39,M,64,133316,21.0,36.17000055,2,0,1.500195025353296e-05,0.00015752047766209607,1.7223809785714284
1121415,2017-08-23,2017-08-23,65,66,71,1178,144593,35-39,M,65,113501,26.0,38.44000077,5,4,4.405247530858759e-05,0.00022907287160465545,1.478461568076923
1121418,2017-08-23,2017-08-23,65,71,70,1178,144593,35-39,M,65,192810,41.0,61.92999995,4,3,2.074581193921477e-05,0.0002126445723769514,1.5104878036585367
1121421,2017-08-21,2017-08-21,2,8,6,1178,144594,35-39,M,2,233404,43.0,70.4100008,2,1,8.568833439015613e-06,0.00018422991893883567,1.6374418790697676
1121422,2017-08-23,2017-08-23,2,7,7,1178,144594,35-39,M,2,128843,24.0,37.5999999,2,0,1.5522768019993324e-05,0.00018627321623991992,1.5666666625
1121423,2017-08-23,2017-08-23,2,5,7,1178,144594,35-39,M,2,63564,12.0,20.59000027,2,0,3.146435089044113e-05,0.00018878610534264677,1.7158333558333334
1121425,2017-08-23,2017-08-23,2,8,7,1178,144594,35-39,M,2,85970,14.0,24.78000021,1,1,1.1631964638827498e-05,0.00016284750494358497,1.7700000150000001
1121428,2017-08-23,2017-08-23,7,9,13,1178,144595,35-39,M,7,131232,16.0,29.53999937,1,1,7.62009266032675e-06,0.000121921482565228,1.846249960625
